contribution_id,member_id,amount,date
C004657,M00943,15000,2023-08-18
C004658,M00943,5000,2023-11-29
C004659,M00943,5000,2023-10-04
C004660,M00943,15000,2023-05-24
C004661,M00943,5000,2023-03-21
C004662,M00944,15000,2024-01-09
C004663,M00944,15000,2023-12-15
C004664,M00944,20000,2023-11-26
C004665,M00944,15000,2023-07-13
C004666,M00944,20000,2023-06-09
C004667,M00945,20000,2024-05-30
C004668,M00945,15000,2023-04-14
C004669,M00945,5000,2023-01-23
C004670,M00945,20000,2024-06-08
C004671,M00945,5000,2023-07-12
C004672,M00945,5000,2024-01-10
C004673,M00946,5000,2024-03-13
C004674,M00946,15000,2023-08-14
C004675,M00946,10000,2023-11-04
C004676,M00947,15000,2023-04-16
C004677,M00947,20000,2023-05-17
C004678,M00947,10000,2023-04-30
C004679,M00947,15000,2023-03-13
C004680,M00947,5000,2023-05-11
C004681,M00947,5000,2024-04-23
C004682,M00948,5000,2024-05-09
C004683,M00948,15000,2024-02-07
C004684,M00948,10000,2023-02-15
C004685,M00948,5000,2024-01-04
C004686,M00948,10000,2023-08-20
C004687,M00948,10000,2023-01-23
C004688,M00949,10000,2023-04-23
C004689,M00949,10000,2023-01-08
C004690,M00949,15000,2023-08-05
C004691,M00949,5000,2023-10-19
C004692,M00949,15000,2023-02-19
C004693,M00951,10000,2023-03-27
C004694,M00951,15000,2023-02-16
C004695,M00951,20000,2023-07-20
C004696,M00951,20000,2023-05-10
C004697,M00951,20000,2024-01-24
C004698,M00951,10000,2023-09-20
C004699,M00951,10000,2023-10-05
C004700,M00952,15000,2024-06-23
C004701,M00952,5000,2024-01-20
C004702,M00953,5000,2024-04-07
C004703,M00953,5000,2023-07-21
C004704,M00953,20000,2023-01-17
C004705,M00953,15000,2023-07-02
C004706,M00953,5000,2023-02-13
C004707,M00953,5000,2024-04-26
C004708,M00954,15000,2024-04-15
C004709,M00954,5000,2024-04-06
C004710,M00954,20000,2023-06-15
C004711,M00954,15000,2023-05-31
C004712,M00955,15000,2024-01-15
C004713,M00955,5000,2024-03-29
C004714,M00955,5000,2023-03-30
C004715,M00955,15000,2023-11-06
C004716,M00955,5000,2024-02-24
C004717,M00955,20000,2023-12-20
C004718,M00956,15000,2023-02-13
C004719,M00957,10000,2023-06-18
C004720,M00957,20000,2024-06-14
C004721,M00958,15000,2023-05-18
C004722,M00958,5000,2024-04-08
C004723,M00958,10000,2023-09-13
C004724,M00958,20000,2024-03-31
C004725,M00959,5000,2023-12-13
C004726,M00959,10000,2024-03-30
C004727,M00959,15000,2023-07-21
C004728,M00959,10000,2023-02-26
C004729,M00959,15000,2024-05-15
C004730,M00959,20000,2023-04-22
C004731,M00959,5000,2024-01-13
C004732,M00959,10000,2023-12-14
C004733,M00959,5000,2023-02-25
C004734,M00960,20000,2023-08-16
C004735,M00960,15000,2023-01-01
C004736,M00960,20000,2024-05-17
C004737,M00960,20000,2024-05-10
C004738,M00960,20000,2024-02-29
C004739,M00961,5000,2023-05-13
C004740,M00961,15000,2023-09-21
C004741,M00961,15000,2023-04-21
C004742,M00961,15000,2023-08-26
C004743,M00961,5000,2024-04-01
C004744,M00961,20000,2024-05-30
C004745,M00962,20000,2024-02-13
C004746,M00962,15000,2023-03-25
C004747,M00962,10000,2023-03-21
C004748,M00963,10000,2023-06-02
C004749,M00963,5000,2023-09-23
C004750,M00963,20000,2023-06-01
C004751,M00963,15000,2024-02-19
C004752,M00963,20000,2023-11-22
C004753,M00963,5000,2023-06-25
C004754,M00963,15000,2023-11-11
C004755,M00964,20000,2023-03-17
C004756,M00964,20000,2024-06-06
C004757,M00964,20000,2023-10-10
C004758,M00965,10000,2023-08-13
C004759,M00965,20000,2023-09-12
C004760,M00965,15000,2023-05-26
C004761,M00965,10000,2024-01-20
C004762,M00965,10000,2024-06-14
C004763,M00966,20000,2023-10-29
C004764,M00966,20000,2023-04-30
C004765,M00966,20000,2023-05-16
C004766,M00966,10000,2024-06-12
C004767,M00967,5000,2023-03-25
C004768,M00967,15000,2023-09-16
C004769,M00967,20000,2023-10-29
C004770,M00967,10000,2023-10-09
C004771,M00967,10000,2024-02-22
C004772,M00967,15000,2023-09-21
C004773,M00967,5000,2023-03-20
C004774,M00967,5000,2023-12-08
C004775,M00968,15000,2023-10-03
C004776,M00968,15000,2023-07-05
C004777,M00968,5000,2023-08-04
C004778,M00968,15000,2023-12-22
C004779,M00968,15000,2024-01-27
C004780,M00968,10000,2023-10-02
C004781,M00968,20000,2024-03-26
C004782,M00968,15000,2023-06-13
C004783,M00968,10000,2023-07-02
C004784,M00969,10000,2023-03-20
C004785,M00969,15000,2023-09-06
C004786,M00969,15000,2023-01-24
C004787,M00969,15000,2023-07-20
C004788,M00969,20000,2023-12-22
C004789,M00969,10000,2023-05-30
C004790,M00969,5000,2023-10-31
C004791,M00969,20000,2023-02-19
C004792,M00969,10000,2023-08-28
C004793,M00970,15000,2023-03-22
C004794,M00970,15000,2023-09-15
C004795,M00970,20000,2023-07-04
C004796,M00970,5000,2023-05-03
C004797,M00970,5000,2023-04-06
C004798,M00971,5000,2023-10-12
C004799,M00971,10000,2023-09-19
C004800,M00971,10000,2024-05-05
C004801,M00971,10000,2023-01-31
C004802,M00972,20000,2023-03-21
C004803,M00972,5000,2024-03-08
C004804,M00972,15000,2023-08-02
C004805,M00972,10000,2023-01-18
C004806,M00972,10000,2023-08-28
C004807,M00972,20000,2024-02-22
C004808,M00973,5000,2024-02-24
C004809,M00973,5000,2023-08-16
C004810,M00973,20000,2023-11-26
C004811,M00973,20000,2024-04-13
C004812,M00974,15000,2024-06-08
C004813,M00974,20000,2023-10-27
C004814,M00974,5000,2024-01-10
C004815,M00974,20000,2023-02-18
C004816,M00974,5000,2023-07-05
C004817,M00974,5000,2023-03-19
C004818,M00975,20000,2023-07-20
C004819,M00975,20000,2024-04-05
C004820,M00975,15000,2024-04-22
C004821,M00975,15000,2024-04-02
C004822,M00976,10000,2023-11-12
C004823,M00976,5000,2023-06-16
C004824,M00976,10000,2023-08-12
C004825,M00976,10000,2023-09-08
C004826,M00977,5000,2023-05-16
C004827,M00977,15000,2024-02-05
C004828,M00977,15000,2024-03-24
C004829,M00977,5000,2023-09-27
C004830,M00977,5000,2023-09-26
C004831,M00977,15000,2024-04-26
C004832,M00978,5000,2023-08-27
C004833,M00978,5000,2023-05-05
C004834,M00978,20000,2023-07-07
C004835,M00979,20000,2023-09-10
C004836,M00979,10000,2023-06-25
C004837,M00979,10000,2023-10-16
C004838,M00979,15000,2023-01-04
C004839,M00979,20000,2024-05-14
C004840,M00980,20000,2023-03-02
C004841,M00980,5000,2023-01-24
C004842,M00980,20000,2023-12-22
C004843,M00980,5000,2023-01-29
C004844,M00981,20000,2023-01-12
C004845,M00981,10000,2023-12-28
C004846,M00981,5000,2024-04-21
C004847,M00981,5000,2023-03-23
C004848,M00982,10000,2023-10-15
C004849,M00982,10000,2023-02-07
C004850,M00982,10000,2023-06-15
C004851,M00982,10000,2023-07-24
C004852,M00982,15000,2023-09-02
C004853,M00982,15000,2023-11-29
C004854,M00983,10000,2023-03-09
C004855,M00983,20000,2023-08-08
C004856,M00983,10000,2024-04-17
C004857,M00983,10000,2024-01-21
C004858,M00984,10000,2023-08-02
C004859,M00984,20000,2024-06-11
C004860,M00984,10000,2024-06-11
C004861,M00984,10000,2024-06-18
C004862,M00985,15000,2023-10-20
C004863,M00985,5000,2023-06-26
C004864,M00985,15000,2024-02-20
C004865,M00985,10000,2023-01-07
C004866,M00985,10000,2023-03-26
C004867,M00986,5000,2024-05-29
C004868,M00986,5000,2023-09-06
C004869,M00986,20000,2023-05-11
C004870,M00986,15000,2023-11-19
C004871,M00986,10000,2023-03-07
C004872,M00986,20000,2023-04-11
C004873,M00987,10000,2024-05-14
C004874,M00987,5000,2023-02-15
C004875,M00988,10000,2023-11-08
C004876,M00988,10000,2023-03-08
C004877,M00988,15000,2024-01-09
C004878,M00988,15000,2023-08-23
C004879,M00988,5000,2023-04-22
C004880,M00988,10000,2024-02-12
C004881,M00988,20000,2023-08-27
C004882,M00988,20000,2023-10-22
C004883,M00988,20000,2023-03-29
C004884,M00988,20000,2024-04-20
C004885,M00989,15000,2023-12-15
C004886,M00989,10000,2024-03-27
C004887,M00989,5000,2023-03-10
C004888,M00989,15000,2023-05-16
C004889,M00989,20000,2024-06-06
C004890,M00990,20000,2024-01-16
C004891,M00990,15000,2024-06-20
C004892,M00990,10000,2024-01-29
C004893,M00990,20000,2024-01-31
C004894,M00990,5000,2023-02-01
C004895,M00990,10000,2023-08-22
C004896,M00991,15000,2023-07-17
C004897,M00991,20000,2024-01-06
C004898,M00991,20000,2023-05-27
C004899,M00992,10000,2024-06-16
C004900,M00992,5000,2024-02-24
C004901,M00992,10000,2024-01-31
C004902,M00992,10000,2023-07-06
C004903,M00992,5000,2023-02-02
C004904,M00993,15000,2023-05-28
C004905,M00993,15000,2023-05-24
C004906,M00993,15000,2023-04-03
C004907,M00993,20000,2023-10-13
C004908,M00993,5000,2023-04-29
C004909,M00993,5000,2023-01-29
C004910,M00993,10000,2024-05-25
C004911,M00993,20000,2024-01-01
C004912,M00993,15000,2023-05-18
C004913,M00993,15000,2024-01-27
C004914,M00993,15000,2023-08-22
C004915,M00993,20000,2023-10-19
C004916,M00994,15000,2023-07-03
C004917,M00994,5000,2023-10-03
C004918,M00994,5000,2023-02-23
C004919,M00994,10000,2023-03-31
C004920,M00994,5000,2024-03-10
C004921,M00994,5000,2024-02-12
C004922,M00994,15000,2024-01-01
C004923,M00994,15000,2023-12-17
C004924,M00994,15000,2023-06-08
C004925,M00995,20000,2024-01-27
C004926,M00995,15000,2023-10-15
C004927,M00995,5000,2023-06-11
C004928,M00995,10000,2023-07-01
C004929,M00995,20000,2023-03-23
C004930,M00996,20000,2023-12-28
C004931,M00996,10000,2023-08-05
C004932,M00996,20000,2023-03-09
C004933,M00997,5000,2023-07-13
C004934,M00997,10000,2023-09-03
C004935,M00998,10000,2023-08-08
C004936,M00998,20000,2023-08-16
C004937,M00998,5000,2023-01-17
C004938,M00998,10000,2023-01-12
C004939,M00998,20000,2024-05-13
C004940,M00999,20000,2024-04-26
C004941,M00999,5000,2023-10-30
C004942,M00999,5000,2023-05-05
C004943,M00999,5000,2023-09-27
